date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:17:16	171731/171731	---M--	200	added ('OK')	application/javascript	etag:%2229ed3-6082afb7a2a40%22	http://localhost:8080/blogs/wp-includes/js/dist/blocks.min.js?ver=7204d43123223474471a	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-includes/js/dist/blocks.minc6ee.js	(from http://localhost:8080/blogs/cart/)
01:17:17	2138/2138	---M--	200	added ('OK')	application/javascript	etag:%2285a-60e968b7d22fc%22	http://localhost:8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min.js?ver=8.4.0	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min2678.js	(from http://localhost:8080/blogs/shop/)
01:17:30	122046/122046	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:15%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=48	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/index4684.html	(from http://localhost:8080/blogs/shop/)
01:17:31	98249/98249	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:16%20GMT	http://localhost:8080/blogs/product/belt/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/belt/index.html	(from http://localhost:8080/blogs/shop/)
01:17:35	122116/122116	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:16%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=85	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/index4b40.html	(from http://localhost:8080/blogs/shop/)
01:17:36	122032/122032	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:17%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=58	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/index0a69.html	(from http://localhost:8080/blogs/shop/)
01:17:43	98213/98213	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:30%20GMT	http://localhost:8080/blogs/product/cap/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/cap/index.html	(from http://localhost:8080/blogs/shop/)
01:17:48	122025/122025	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:31%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=60	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/index7054.html	(from http://localhost:8080/blogs/shop/)
01:17:48	103197/103197	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:35%20GMT	http://localhost:8080/blogs/product/hoodie/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/hoodie/index.html	(from http://localhost:8080/blogs/shop/)
01:17:48	7304/7304	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:17:43%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/categories/61	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/categories/61.json	(from http://localhost:8080/blogs/category/food-nutrition/)
01:17:50	122046/122046	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:37%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=45	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/indexec93.html	(from http://localhost:8080/blogs/shop/)
01:17:56	7066/7066	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:17:49%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/categories/62	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/categories/62.json	(from http://localhost:8080/blogs/category/health/)
01:17:58	98453/98453	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:48%20GMT	http://localhost:8080/blogs/product/hoodie-with-logo/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/hoodie-with-logo/index.html	(from http://localhost:8080/blogs/shop/)
01:18:03	98735/98735	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:50%20GMT	http://localhost:8080/blogs/product/hoodie-with-pocket/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/hoodie-with-pocket/index.html	(from http://localhost:8080/blogs/shop/)
01:18:06	122116/122116	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:49%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=46	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/index751f.html	(from http://localhost:8080/blogs/shop/)
01:18:12	98522/98522	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:58%20GMT	http://localhost:8080/blogs/product/hoodie-with-zipper/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/hoodie-with-zipper/index.html	(from http://localhost:8080/blogs/shop/)
01:18:12	7043/7043	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:06%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/categories/60	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/categories/60.json	(from http://localhost:8080/blogs/category/sport/)
01:18:12	122130/122130	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:17:56%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=64	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/indexedb8.html	(from http://localhost:8080/blogs/shop/)
01:18:16	122130/122130	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:18:04%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=66	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/index9372.html	(from http://localhost:8080/blogs/shop/)
01:18:27	98417/98417	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:18:12%20GMT	http://localhost:8080/blogs/product/long-sleeve-tee/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/long-sleeve-tee/index.html	(from http://localhost:8080/blogs/shop/)
01:18:27	98033/98033	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:18:12%20GMT	http://localhost:8080/blogs/product/polo/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/polo/index.html	(from http://localhost:8080/blogs/shop/)
01:18:29	122109/122109	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:18:12%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=68	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/index93a1.html	(from http://localhost:8080/blogs/shop/)
01:18:32	122032/122032	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:18:16%20GMT	http://localhost:8080/blogs/shop/?add-to-cart=70	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/indexf6b1.html	(from http://localhost:8080/blogs/shop/)
01:18:33	9998/9998	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:27%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/users/1.json	(from http://localhost:8080/blogs/author/blogs/)
01:18:34	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:32%20GMT	http://localhost:8080/blogs/category/food-nutrition/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/food-nutrition/indexa52e.html	(from http://localhost:8080/blogs/category/food-nutrition/)
01:18:35	86452/86452	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:18:27%20GMT	http://localhost:8080/blogs/product-category/uncategorized/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product-category/uncategorized/index.html	(from http://localhost:8080/blogs/shop/)
01:18:35	874/874	---M--	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/category/health/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/health/feed/index.html	(from http://localhost:8080/blogs/category/health/)
01:18:35	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:34%20GMT	http://localhost:8080/blogs/category/health/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/health/indexa52e.html	(from http://localhost:8080/blogs/category/health/)
01:18:35	2673/2673	---M--	200	added ('OK')	application/javascript	etag:%22a71-60e968b855b3e%22	http://localhost:8080/blogs/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.8.4.0	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.mine101.js	(from http://localhost:8080/blogs/product/single/)
01:18:36	25105/25105	---MC-	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/category/food-nutrition/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/food-nutrition/feed/index.html	(from http://localhost:8080/blogs/category/food-nutrition/)
01:18:36	6429/6429	---M--	200	added ('OK')	application/javascript	etag:%22191d-60e968b7d2eb4%22	http://localhost:8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=8.4.0	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min2678.js	(from http://localhost:8080/blogs/product/single/)
01:18:37	21504/21504	---M--	200	added ('OK')	application/javascript	etag:%225400-60e968b7a7bb0%22	http://localhost:8080/blogs/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.8.4.0	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mind58c.js	(from http://localhost:8080/blogs/product/single/)
01:18:38	27285/27285	---MC-	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/category/sport/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/sport/feed/index.html	(from http://localhost:8080/blogs/category/sport/)
01:18:38	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:36%20GMT	http://localhost:8080/blogs/category/sport/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/sport/indexa52e.html	(from http://localhost:8080/blogs/category/sport/)
01:18:40	9386/9386	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:36%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/product/75	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/product/75.json	(from http://localhost:8080/blogs/product/single/)
01:18:40	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:38%20GMT	http://localhost:8080/blogs/author/blogs/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/author/blogs/indexa52e.html	(from http://localhost:8080/blogs/author/blogs/)
01:18:41	1478/1478	---M--	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/product/single/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/single/feed/index.html	(from http://localhost:8080/blogs/product/single/)
01:18:42	51482/51482	---MC-	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/author/blogs/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/author/blogs/feed/index.html	(from http://localhost:8080/blogs/author/blogs/)
01:18:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jan%202024%2023:18:41%20GMT	http://localhost:8080/blogs/?p=75	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/indexe839.html	(from http://localhost:8080/blogs/product/single/)
01:18:44	2272/2272	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:40%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Fsingle%2F	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embedcaec.json	(from http://localhost:8080/blogs/product/single/)
01:18:45	2418/2418	---M--	200	added ('OK')	text/xml	date:Fri,%2012%20Jan%202024%2023:18:44%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Fsingle%2F&format=xml	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embed1838	(from http://localhost:8080/blogs/product/single/)
01:18:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:45%20GMT	http://localhost:8080/blogs/product/single/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/single/indexa52e.html	(from http://localhost:8080/blogs/product/single/)
01:18:48	879/879	---M--	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/category/tie-world/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/tie-world/feed/index.html	(from http://localhost:8080/blogs/category/tie-world/)
01:18:48	7470/7470	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:45%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/categories/38	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/categories/38.json	(from http://localhost:8080/blogs/category/tie-world/)
01:18:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:48%20GMT	http://localhost:8080/blogs/category/tie-world/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/tie-world/indexa52e.html	(from http://localhost:8080/blogs/category/tie-world/)
01:18:50	876/876	---M--	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/category/tie-tech/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/tie-tech/feed/index.html	(from http://localhost:8080/blogs/category/tie-tech/)
01:18:50	7447/7447	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:48%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/categories/55	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/categories/55.json	(from http://localhost:8080/blogs/category/tie-tech/)
01:18:50	351/351	---M--	200	added ('OK')	application/javascript	etag:%2215f-5bc03a4c745c0%22	http://localhost:8080/blogs/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-includes/js/zxcvbn-async.min5152.js	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:51	1123/1123	---M--	200	added ('OK')	application/javascript	etag:%22463-5b97c601ab6c0%22	http://localhost:8080/blogs/wp-admin/js/password-strength-meter.min.js?ver=6.4.2	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-admin/js/password-strength-meter.min1e39.js	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:51	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:50%20GMT	http://localhost:8080/blogs/category/tie-tech/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/category/tie-tech/indexa52e.html	(from http://localhost:8080/blogs/category/tie-tech/)
01:18:52	2031/2031	---M--	200	added ('OK')	application/javascript	etag:%227ef-60e968b7cb995%22	http://localhost:8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=8.4.0	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min2678.js	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:52	132/132	---M--	200	added ('OK')	application/javascript	etag:%2284-60e968b7cb1c5%22	http://localhost:8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=8.4.0	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min2678.js	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jan%202024%2023:18:54%20GMT	http://localhost:8080/blogs/?p=12	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/index678b.html	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:56	100544/100544	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:18:51%20GMT	http://localhost:8080/blogs/my-account/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/my-account/index.html	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:56	2155/2155	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:54%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fmy-account%2F	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embedb7ca.json	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:56	8554/8554	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:18:52%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/pages/12	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/pages/12.json	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:57	2308/2308	---M--	200	added ('OK')	text/xml	date:Fri,%2012%20Jan%202024%2023:18:56%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fmy-account%2F&format=xml	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embedf32b	(from http://localhost:8080/blogs/my-account/lost-password/)
01:18:59	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:18:57%20GMT	http://localhost:8080/blogs/my-account/lost-password/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/my-account/lost-password/indexa52e.html	(from http://localhost:8080/blogs/my-account/lost-password/)
01:19:00	267/267	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2012%20Jan%202024%2023:18:59%20GMT	https://pinterest.com/robots.txt		(from http://localhost:8080/blogs/2024/01/12/pinnacle-pursuits-a-chronicle-of-sporting-excellence/)
01:19:07	319433/319433	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:19:01%20GMT	https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/beyond-the-scoreboard-unveiling-the-heart-and-soul-of-sports/%26description=Beyond%20the%20Scoreboard%3A%20Unveiling%20the%20Heart%20and%20Soul%20of%20Sports%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/ec7a8f9f65%d8%b6.jpg	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/index8b7f.html	(from https://pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/beyond-the-scoreboard-unveiling-the-heart-and-soul-of-sports/&description=Beyond%20the%20Scoreboard%3A%20Unveiling%20the%20Heart%20and%20Soul%20of%20Sports&media=http://localhost:8080/blogs/wp-content/uploads/2024/01/ec7a8f9f65%d8%b6.jpg)
01:19:10	320773/320773	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:19:01%20GMT	https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/game-changers-the-evolution-and-impact-of-modern-sports/%26description=Game%20Changers%3A%20The%20Evolution%20and%20Impact%20of%20Modern%20Sports%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/2b792dca01d.jpg	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/index9548.html	(from https://pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/game-changers-the-evolution-and-impact-of-modern-sports/&description=Game%20Changers%3A%20The%20Evolution%20and%20Impact%20of%20Modern%20Sports&media=http://localhost:8080/blogs/wp-content/uploads/2024/01/2b792dca01d.jpg)
01:19:11	823/823	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2012%20Jan%202024%2023:19:10%20GMT	https://pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/&description=Game%20On%3A%20Unleashing%20the%20Spirit%20of%20Sportsmanship%20and%20Victory&media=http://localhost:8080/blogs/wp-content/uploads/2024/01/38e1b84187a.jpg	C:/My%20Web%20Sites/blogs/pinterest.com/pin/create/button/index49ca.html	(from http://localhost:8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/)
